,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:50:00,0.9746,0.97485,0.9746,0.97485,13425.0,,,,,0,0.0,0.0,0.0,13085.12375,40803.23015,41529.0,0.982523782176,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 09:50:00
2017-04-18 09:55:00,0.97,0.99875,0.97,0.9746,798.0,-0.00471988508106,,,,0,0.0,0.0,0.0,781.7075,41584.93765,42327.0,0.982468345264,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 09:55:07
2017-04-18 10:00:00,0.9679,0.97,0.9679,0.97,899.0,-0.00216494845361,,,,0,0.0,0.0,0.0,870.7714,42455.70905,43226.0,0.982179916023,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:00:06
2017-04-18 10:05:00,0.95445,0.9679,0.935,0.9679,60635.0,-0.0138960636429,,,,0,0.0,0.0,0.0,57751.80575,100207.5148,103861.0,0.964823319629,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:05:04
2017-04-18 10:10:00,0.9643,0.9645,0.94,0.95445,2107.0,0.010320079627,,,,0,1.0,0.0,0.0,2014.85386667,102222.368667,105968.0,0.964653184609,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:10:05
2017-04-18 10:15:00,0.9594,0.9645,0.945,0.9643,8099.0,-0.00508140620139,,,,0,0.0,0.0,0.0,7745.0737,109967.442367,114067.0,0.964060090707,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:15:01
2017-04-18 10:20:00,0.9643,0.96435,0.95935,0.9594,3643.0,0.0051073587659,,,,0,1.0,0.0,0.0,3506.99466667,113474.437033,117710.0,0.964016965707,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:20:04
2017-04-18 10:25:00,0.9542,0.9643,0.9542,0.9643,4834.0,-0.0104739189049,,,,0,0.0,0.0,0.0,4628.87726667,118103.3143,122544.0,0.963762520401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:25:00
2017-04-18 10:30:00,0.9541,0.9542,0.9541,0.9542,650.0,-0.00010479983232,0.962583333333,,,0,0.0,0.0,0.0,620.186666667,118723.500967,123194.0,0.963711714586,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:30:02
2017-04-18 10:35:00,0.95405,0.9591,0.95405,0.9541,600.0,-5.24054082381e-05,0.960876666667,-0.00177300666609,,0,0.0,0.0,0.0,573.44,119296.940967,123794.0,0.963673045274,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:35:05
2017-04-18 10:40:00,0.9399,0.95405,0.9399,0.95405,2068.0,-0.0148315077826,0.956681333333,-0.00436615174337,,0,0.0,0.0,0.0,1953.46726667,121250.408233,125862.0,0.96335993575,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:40:02
2017-04-18 10:45:00,0.9397,0.9399,0.9397,0.9399,15070.0,-0.000212788594531,0.953285066667,-0.00355005010376,,0,0.0,0.0,0.0,14162.2836667,135412.6919,140932.0,0.960837083842,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:45:04
2017-04-18 10:50:00,0.9344,0.9397,0.9344,0.9397,14900.0,-0.00564009790359,0.949508053333,-0.00396210269667,,0,0.0,0.0,0.0,13948.8833333,149361.575233,155832.0,0.95847820238,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:50:00
2017-04-18 10:55:00,0.92935,0.9344,0.92435,0.9344,6977.0,-0.00540453767123,0.945476442667,-0.00424599944415,,0,0.0,0.0,0.0,6484.19123333,155845.766467,162809.0,0.957230659648,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:55:05
2017-04-18 11:00:00,0.9043,0.92935,0.9043,0.92935,19619.0,-0.0269543229139,0.937241154133,-0.00871019960064,,0,0.0,0.0,0.0,17905.28035,173751.046817,182428.0,0.952436286188,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:00:05
2017-04-18 11:05:00,0.87975,0.9043,0.86005,0.9043,34334.0,-0.0271480703306,0.925742923307,-0.012268166817,,0,0.0,0.0,0.0,30260.8431333,204011.88995,216762.0,0.941179219374,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:05:06
2017-04-18 11:10:00,0.91475,0.9148,0.87695,0.87975,10788.0,0.0397840295539,0.923544338645,-0.00237494082426,,0,1.0,0.0,0.0,9732.574,213744.46395,227550.0,0.939329659196,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:10:06
2017-04-18 11:15:00,0.8905,0.92475,0.8905,0.91475,10882.0,-0.0265099754031,0.916935470916,-0.00715598315373,,0,0.0,0.0,0.0,9814.65716667,223559.121117,238432.0,0.937622135941,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:15:05
2017-04-18 14:40:00,0.88335,0.90065,0.88005,0.8918,2562.0,-0.00802919708029,0.910218376733,-0.00732559094539,,0,,,,,,,,,,,,,,,
