Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-24 09:35:00,30.205,30.27,29.99,29.99,5924.0,0.00716905635212,32.1998612026,-0.0152518963812,31.539195,0.0,1,0,1,178638.22,178638.22,5924.0,30.155,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 09:40:00,30.12,30.16,30.03,30.1,1900.0,-0.00281410362523,31.783888962,-0.0129184482472,31.4040335714,0.0,0,0,1,57196.3333333,235834.553333,7824.0,30.1424531357,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 09:45:00,30.125,30.18,30.11,30.14,2405.0,0.000166002656042,31.4521111696,-0.010438552463,31.2822208503,0.0,0,0,1,72482.6916667,308317.245,10229.0,30.1414845048,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 09:50:00,30.15,30.16,30.11,30.14,2100.0,0.000829875518672,31.1916889357,-0.0082799603665,31.1743902932,0.0,0,0,1,63294.0,371611.245,12329.0,30.141231649,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 09:55:00,30.16,30.21,30.14,30.14,4120.0,0.000331674958541,30.9853511486,-0.00661515275968,31.0777816938,-1.0,0,0,0,124300.4,495911.645,16449.0,30.148437291,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 10:00:00,29.985,30.185,29.95,30.16,15772.0,-0.0058023872679,30.7852809189,-0.00645692955856,30.9737072468,0.0,0,0,0,473790.88,969702.525,32221.0,30.0953578412,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 10:05:00,30.1025,30.11,30.0,30.0,6474.0,0.00391862597966,30.6487247351,-0.00443576214655,30.890735128,0.0,1,0,0,194678.575,1164381.1,38695.0,30.0912546841,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 10:10:00,30.06,30.1025,30.05,30.1025,2200.0,-0.00141184287019,30.5309797881,-0.00384175681156,30.8116174968,0.0,0,0,0,66155.8333333,1230536.93333,40895.0,30.0901560908,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 10:10:00,30.05,30.105,30.05,30.105,2349.0,-0.000332667997339,30.4347838305,-0.00315076549397,30.7390824971,0.0,0,0,0,70630.515,1301167.44833,43244.0,30.0889706857,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 10:15:00,30.06,30.08,30.005,30.05,3917.0,0.000332778702163,30.3598270644,-0.00246286507268,30.6744079736,0.0,0,0,0,117699.321667,1418866.77,47161.0,30.0855955132,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 10:15:00,30.06,30.08,30.01,30.05,3194.0,-1.11022302463e-16,30.2998616515,-0.00197515660236,30.6158929285,0.0,0,0,0,95979.7,1514846.47,50355.0,30.0833377023,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 10:20:00,30.04,30.085,30.02,30.06,1657.0,-0.000665335994677,30.2478893212,-0.00171526625751,30.5610459829,0.0,0,0,0,49790.0883333,1564636.55833,52012.0,30.082222532,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 10:25:00,30.03,30.065,30.02,30.04,2928.0,-0.000332889480692,30.204311457,-0.00144069107684,30.510470175,0.0,0,0,0,87952.24,1652588.79833,54940.0,30.0798834789,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 10:30:00,30.03,30.045,30.005,30.03,3574.0,0.0,30.1694491656,-0.00115421572978,30.4647111107,0.0,0,0,0,107315.306667,1759904.105,58514.0,30.076633028,1,0,0,1,0.0,0,0.0,20170424 10:33:03
2017-04-24 10:35:00,29.97,30.05,29.965,30.03,4788.0,-0.001998001998,30.1295593325,-0.00132219295399,30.4175957668,0.0,0,0,0,143616.06,1903520.165,63302.0,30.0704585163,1,0,0,1,0.0,0,0.0,20170424 10:40:07
2017-04-24 10:40:00,29.965,30.005,29.945,29.97,2730.0,-0.000166833500167,30.096647466,-0.00109234476771,30.3744914081,0.0,0,0,0,81822.65,1985342.815,66032.0,30.0663741065,1,0,0,1,0.0,0,0.0,20170424 10:45:14
2017-04-24 10:45:00,29.96,30.0,29.96,29.98,2600.0,-0.000166861338228,30.0693179728,-0.000908057723804,30.3350160359,0.0,0,0,0,77930.6666667,2063273.48167,68632.0,30.062849424,1,0,0,1,0.0,0,0.0,20170424 10:50:05
2017-04-24 10:50:00,29.92,29.94,29.89,29.94,2800.0,-0.00133511348465,30.0394543782,-0.000993158360981,30.2954906991,0.0,0,0,0,83766.6666667,2147040.14833,71432.0,30.0571193349,-1,0,0,1,0.0,0,0.0,20170424 10:55:04
2017-04-24 10:55:00,29.92,29.93,29.885,29.92,511.0,0.0,30.0155635026,-0.00079531656408,30.2597296802,0.0,0,0,0,15284.8616667,2162325.01,71943.0,30.0560862071,-1,0,0,1,0.0,0,0.0,20170424 11:00:01
2017-04-24 11:00:00,29.93,29.97,29.92,29.92,2505.0,0.00033422459893,29.9984508021,-0.000570127577744,30.2283268535,0.0,0,0,0,74999.7,2237324.71,74448.0,30.0521801795,-1,0,0,1,0.0,0,0.0,20170424 11:05:07
2017-04-24 11:05:00,29.9,29.94,29.89,29.93,4547.0,-0.00100233879051,29.9787606416,-0.000656372575417,30.1970576294,0.0,0,0,0,136000.77,2373325.48,78995.0,30.0439962023,-1,0,0,1,0.0,0,0.0,20170424 11:10:03
