Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-27 09:35:00,3.575,3.66,3.555,3.595,93756.0,0.00559440559441,3.62276376115,-0.00191226032389,3.6855,0.0,1,0,0,337834.12,337834.12,93756.0,3.60333333333,1,0,0,1,0.0,0,0.0,20170427 09:40:50
2017-04-27 09:40:00,3.595,3.605,3.535,3.585,38744.0,-0.00278164116829,3.61521100892,-0.00208480395862,3.67592857143,0.0,0,0,0,138509.8,476343.92,132500.0,3.59504845283,1,0,0,1,0.0,0,0.0,20170427 09:50:06
2017-04-27 09:45:00,3.585,3.6,3.575,3.585,5950.0,0.0,3.60916880714,-0.0016713275572,3.66726870748,0.0,0,0,0,21340.6666667,497684.586667,138450.0,3.59468823883,1,0,0,1,0.0,0,0.0,20170427 09:55:05
2017-04-27 09:50:00,3.585,3.605,3.585,3.595,6203.0,0.00278940027894,3.60633504571,-0.000785156244799,3.66038597344,0.0,0,0,0,22299.785,519984.371667,144653.0,3.59470160776,1,0,0,1,0.0,0,0.0,20170427 10:00:06
2017-04-27 09:55:00,3.595,3.595,3.565,3.565,10949.0,-0.00834492350487,3.59806803657,-0.00229235748681,3.65130159501,0.0,0,0,0,39142.675,559127.046667,155602.0,3.59331529586,1,0,0,1,0.0,0,0.0,20170427 10:05:05
2017-04-27 10:00:00,3.565,3.565,3.515,3.515,38776.0,-0.0140252454418,3.58145442925,-0.00461736886149,3.63832049073,0.0,0,0,0,136943.906667,696070.953333,194378.0,3.58101715901,1,0,0,1,0.0,0,0.0,20170427 10:10:06
2017-04-27 10:10:00,3.535,3.535,3.515,3.515,9682.0,-0.00565770862801,3.56073083472,-0.00320049979285,3.61767278266,0.0,0,0,0,34096.7766667,773721.476667,216404.0,3.57535663235,-1,0,0,1,0.0,0,0.0,20170427 10:15:06
2017-04-27 10:15:00,3.515,3.515,3.475,3.485,50118.0,-0.00853485064011,3.54558466778,-0.00425366803827,3.60503727955,0.0,0,0,0,174995.35,948716.826667,266522.0,3.55961919341,-1,0,0,1,0.0,0,0.0,20170427 10:20:06
2017-04-27 10:20:00,3.485,3.485,3.465,3.465,56639.0,-0.00573888091822,3.52946773422,-0.00454563494199,3.59170039578,0.0,0,0,0,196631.728333,1145348.555,323161.0,3.54420414283,-1,0,0,1,0.0,0,0.0,20170427 10:25:06
2017-04-27 10:25:00,3.465,3.485,3.465,3.465,50365.0,0.0,3.51657418738,-0.00365311367476,3.57963369142,0.0,0,0,0,174850.491667,1320199.04667,373526.0,3.53442343148,-1,0,0,1,0.0,0,0.0,20170427 10:30:06
