Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-24 09:35:00,26.45,26.47,26.25,26.36,58313.0,0.00608596424496,26.3050351583,0.00137962978081,26.239,0.0,1,1,1,1538880.07,1538880.07,58313.0,26.39,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 09:40:00,26.515,26.545,26.335,26.455,97285.0,0.00245746691871,26.3470281266,0.00159638518239,26.2652857143,0.0,0,1,1,2574647.525,4113527.595,155598.0,26.4368924729,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 09:45:00,26.4,26.545,26.365,26.515,44401.0,-0.00433716764096,26.3576225013,0.000402108906868,26.2781156463,0.0,0,0,1,1173814.43667,5287342.03167,199999.0,26.4368423425,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 09:50:00,26.335,26.42,26.335,26.4,39906.0,-0.00246212121212,26.353098001,-0.000171658132535,26.2835332038,0.0,0,0,1,1052055.18,6339397.21167,239905.0,26.424614792,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 09:55:00,26.325,26.355,26.315,26.335,46783.0,-0.000379722802354,26.3474784008,-0.000213242488799,26.2874824224,0.0,0,0,1,1231874.36167,7571271.57333,286688.0,26.4094471109,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 10:00:00,26.315,26.365,26.315,26.325,39430.0,-0.000379867046534,26.3409827207,-0.000246538969135,26.2901031441,0.0,0,0,1,1038257.61667,8609529.19,326118.0,26.4000428986,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 10:05:00,26.325,26.325,26.305,26.315,38069.0,0.000380011400342,26.3377861765,-0.000121352500979,26.2934266542,0.0,0,0,1,1001912.63167,9611441.82167,364187.0,26.3915016782,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 10:10:00,26.255,26.325,26.255,26.325,31959.0,-0.00265906932574,26.3212289412,-0.000628649469403,26.2897669729,0.0,0,0,1,839829.255,10451271.0767,396146.0,26.3823718444,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 10:15:00,26.225,26.26,26.2034,26.255,41676.0,-0.00114263949724,26.301983153,-0.000731188816718,26.2835986897,0.0,0,0,1,1093139.2528,11544410.3295,437822.0,26.367816897,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 10:20:00,26.195,26.225,26.195,26.225,22014.0,-0.00114394661582,26.2805865224,-0.00081349875676,26.2751607193,0.0,0,0,1,576876.87,12121287.1995,459836.0,26.3600222676,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 10:25:00,26.185,26.205,26.185,26.195,35486.0,-0.000381752242794,26.2614692179,-0.000727430662932,26.2665739841,-1.0,0,0,0,929437.483333,13050724.6828,495322.0,26.3479608877,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 10:30:00,26.165,26.185,26.155,26.185,39341.0,-0.00076379606645,26.2421753743,-0.000734682565583,26.2569002713,0.0,0,0,0,1029488.40167,14080213.0845,534663.0,26.3347437254,-1,0,0,1,0.0,0,0.0,20170424 10:32:50
2017-04-24 10:35:00,26.165,26.205,26.165,26.165,45853.0,0.0,26.2267402995,-0.000588178176718,26.2481478645,0.0,0,0,0,1200355.11833,15280568.2028,580516.0,26.3223893963,-1,0,0,1,0.0,0,0.0,20170424 10:40:14
